"","x1","x2","x3","x4","cat1","cat2"
"48",-0.722495047571214,-0.554154073678745,-0.599026154885795,-0.748359337567555,"a","d"
"49",-1.48018874327073,-0.420776681242228,-0.802769613808015,0.622666531862775,"b","d"
"50",0.818966687568513,0.356801283237491,-0.971440245532463,-0.768164530510335,"a","d"
"51",-1.63344573562112,-1.06861550895311,-0.424226217248791,0.899711890114546,"a","b"
"52",-0.000258053049833784,0.74534117442872,-0.140287987071707,-0.00429809866705672,"a","d"
"53",1.81436820218528,1.36662298608882,-0.184877152996881,-0.586285366575288,"a","d"
"54",0.785928534314123,-1.4131652406958,0.00753003089947468,-0.659520895136514,"b","b"
"55",0.174596778202183,-0.512801276626355,-0.0534496312005373,0.0174174001539709,"a","c"
"56",-0.10519248365429,0.751705122674134,-1.18749271422483,-1.15422867983703,"b","b"
"57",0.510886546994955,0.392430859170827,0.0981362040289296,-0.614498993425185,"b","d"
"58",-0.174049286027963,0.156742609107039,-1.76226234692781,0.760590183122664,"a","d"
"59",-1.19547050786022,-1.03573631506458,-0.687149295180208,-1.58163160761282,"a","c"
"60",0.632288219993681,0.132319749982366,0.117654650327755,-1.15397700949722,"b","d"
"61",0.946131503917819,0.54769135485365,0.688966011855645,0.313818742590748,"b","d"
"62",-0.838743211880842,-1.95093842511585,-1.7762606920746,-2.22452422193176,"a","b"
"63",0.593311059130914,-0.0553418423866231,-0.198873525009807,0.138260299616971,"a","c"
"64",2.04235435258998,0.696444157985506,2.42915840411738,0.486812445556927,"b","c"
"65",0.528220240658925,-1.42979600625235,-0.833014836974139,0.565480246474782,"b","b"
"66",-0.649032517129167,-1.56681562857575,-1.77284162415102,-0.746167258065373,"b","b"
"67",0.0380876161055118,1.04478150285891,0.853498603651893,0.180046966345915,"b","c"
"68",0.507823948306272,0.798649123551506,1.13492159246295,0.617369749952426,"a","b"
"69",0.59830200545185,0.55065716028233,0.688991148828741,-0.149891322967973,"a","b"
"70",0.0445336497728265,-0.437952184434323,-0.871241371489157,-0.894673972113932,"b","b"
"71",-0.148573928030544,-1.28325671710851,-0.0389321116506453,0.323050344311813,"b","d"
"72",0.170408202980779,0.598543499310627,0.383079367952476,-1.01419730696553,"b","b"
"73",-0.00171134799740327,-0.372980230979613,1.29220730063377,1.38043663684055,"a","b"
"74",-0.790378857202674,-1.00410068156539,0.113448275181487,1.16649778707476,"a","d"
"75",-1.63147086821234,-0.617403509107885,-0.940182558042994,-0.123330698245285,"a","b"
"76",-1.86213194246706,-0.0811110983083129,0.397511313376296,0.932440473927721,"b","d"
"77",-0.455608330862353,0.188824507487665,0.186796034490248,2.28161595685223,"c","b"
"78",1.01843146781782,-1.20325141448861,-0.0913449068537097,-0.877531472530435,"a","d"
"79",2.04897796155363,1.43192117199477,-0.546150781844077,0.392375222608009,"a","b"
"80",-0.816903245801011,0.611123850836344,-0.546895805897638,-0.610430887865006,"b","b"
"81",0.306143368605767,0.108504131051415,-0.211705328519113,0.0429985914880064,"b","d"
"82",-0.0498021637906974,0.309036823338351,-0.717090083684602,-0.484351165560983,"b","b"
"83",0.732231966875107,0.595786168293751,0.840405312289434,-0.542896659636733,"c","b"
"84",1.69819054192355,1.09523698510363,0.567695380204539,-0.788012571276964,"b","d"
"85",-2.34416947543898,-1.6526243003039,-1.40233369665674,-1.31854007915645,"a","b"
"86",0.366828667009444,0.0758200511491594,0.181890423937579,1.32365461642407,"b","d"
"87",1.12404362702058,0.59637157816931,0.587092778819198,1.70748888388499,"b","b"
"88",-0.197682505457126,0.283968290686166,-0.893506433661,-0.71803143978554,"b","a"
"89",0.142261710892867,1.39205751809411,0.0557048860488141,0.861785016930479,"a","b"
"90",0.977993584247565,1.19843699387369,0.695709958494512,1.64059331701596,"b","b"
"91",-2.08353238687298,-1.10882514804506,-0.129185719854891,-0.35814268501183,"a","c"
"92",1.87755352258229,-0.82425905119406,2.27744360546222,-0.295846362284919,"a","b"
"93",-0.456589981501885,-0.884008968512517,-1.10278500265872,-0.141576269602476,"a","c"
"94",1.1610666213966,0.381901911923174,-0.373613768726566,0.647655095808588,"b","d"
"95",-0.587803020246281,0.726536938561796,-0.74131825185864,-1.11191575248151,"a","b"
"96",0.0953923011301884,0.464083621539754,0.469336888825971,-0.109865850670316,"c","d"
"97",-2.89713557251334,-1.71755241722667,-0.239542102822013,0.960414032432901,"b","d"
"98",1.51583329284955,0.774656359423107,0.288762879785151,0.94118795194751,"b","b"
"99",-0.976179895210195,-0.249442007822823,-1.84881414871758,-1.06974009217838,"a","a"
"100",1.62922386459696,0.611668837421906,-0.809330135272626,0.640978741131513,"b","b"
"101",0.290753524064517,-0.382063758995837,0.439389583829517,1.11522684063128,"b","b"
"102",0.0215769045802085,-1.2133621996764,0.0612205132134502,0.637972771121155,"a","b"
"103",-0.58091304757718,0.0118729347881711,-0.768773502051042,-0.448629471515017,"b","b"
"104",0.624287314149988,-0.419420513151059,0.443971514568314,-0.253646346971944,"a","b"
"105",2.94046934258081,0.984803126828213,1.67745055865137,0.582538850485177,"c","b"
"106",-1.00123783708047,-1.25310373691875,-0.579282883246574,1.38651887971092,"b","d"
"107",0.266094325025106,-0.779912408671649,-1.35309893911503,0.826563278015957,"a","d"
"108",-0.41885020449977,-0.0321183342921079,1.37494562721113,2.07065793546971,"c","b"
"109",-1.93914090430481,0.356016927479641,-0.729228976142788,-1.83565615403464,"a","b"
"110",0.0399708101208999,-1.37617834606714,-1.32155484098534,-0.349417196323931,"b","d"
"111",1.2309334606641,-1.74327556548426,-0.311665163993967,-1.42097595966465,"b","b"
"112",-1.79262158553029,-1.69658688790689,-0.949750028984935,-0.246365239824806,"a","b"
"113",-0.237303415654163,-0.478761469286349,-0.982709838572174,0.609631309884692,"a","c"
"114",1.33706144322248,2.27158224889569,2.47121017345888,0.288836873485746,"a","d"
"115",0.554104977461967,-0.101125158435032,-0.179741134114907,0.0707865035114304,"b","d"
"116",0.277340928461191,-0.162502928483325,1.09377073506747,0.281956450567752,"a","d"
"117",0.437974763967516,1.1947384486721,-1.12208920138294,0.867692216412057,"a","b"
"118",-0.404750696810389,-0.472057777581583,0.723648847499952,-0.938692119042161,"a","c"
"119",-0.0627198950038688,0.22746555048177,-0.887966920421658,1.01376419942093,"b","b"
"120",-0.418104324534412,-0.535778496748359,0.329126456372622,0.330656539112713,"b","b"
"121",-0.453355400958486,-3.14745825028218,-2.19499722479892,-0.952554872122378,"b","c"
"122",0.0734991355336301,0.241528833720481,0.988924883983998,0.494254966461934,"a","a"
"123",-0.135291800363699,-0.821011513108408,-0.542959030922922,-2.17540521366945,"a","a"
"124",-0.772284387226885,-0.380985085393001,-0.712755985538366,-0.208972152723844,"b","b"
"125",1.59692784636849,0.295769031894495,-1.13374262967574,0.155012442394847,"b","a"
"126",-0.186656800486897,-0.736785480406361,-1.3182756244797,-1.90832345128156,"b","b"
"127",-2.10941292778477,-1.64638067743354,-0.939964875039388,1.10498713881403,"b","b"
"128",1.23396677075125,-0.927992752838545,0.0270013128262544,-2.04108290753766,"b","c"
"129",-0.730204853215314,-2.32101324946255,-0.641851206004016,0.24093045037493,"a","d"
"130",-0.828030072053483,-0.418589583673106,1.53817062390583,2.32127710758239,"a","b"
"131",1.22407169042645,0.339802703985586,-0.383271828368906,-0.704137269855619,"a","c"
"132",-0.408979476295867,1.06366982838027,1.19275948978904,1.52240721435823,"c","b"
"133",-0.0644980268314567,-0.0462676593314337,-0.640506854232575,-0.159280949374113,"b","d"
"134",0.925534175944856,1.1294796770672,1.13776660658607,-0.203677658217098,"b","c"
"135",-1.19126905867364,0.0528346506735926,1.56853934587047,0.847454460467693,"b","b"
"136",0.392417995747203,0.756829738471436,0.0862703115376741,-1.21046246466557,"b","b"
"137",0.219567546188241,0.143524809556548,0.485383622758587,0.144823141101865,"a","d"
"138",1.79695430720315,1.89240698146591,1.6784987482787,1.1938717626139,"b","b"
"139",0.281987145569152,-0.199930179341065,0.738124933901031,-0.0115313732796672,"a","b"
"140",0.982902479746494,-0.557614692324982,-0.762183326682801,-0.232429965458518,"b","b"
"141",0.263805047650041,0.921244114545109,1.28655742238468,2.120865197317,"a","b"
"142",1.63942814305134,-1.10029079828819,-0.452857829914242,-1.47296256237113,"a","d"
"143",0.848416687823845,0.804253869418357,0.566695225271351,2.54905050996634,"b","c"
"144",0.914104532604712,0.264709621243673,-0.516092419394105,0.387476935985019,"a","b"
"145",-0.0432663852920461,-0.3420677781629,0.0610619016721874,0.775631210952654,"b","b"
"146",-1.2372875489635,-0.945401159300405,0.424090249634769,1.03890373804255,"b","c"
"147",0.581508350177456,-0.548266393749542,-0.779820029294818,-0.18360843798179,"a","d"
"148",-1.35862364834046,-1.26733880798966,-1.48015594362966,-1.8736568322355,"b","c"
"149",0.413231966566888,1.68308695718568,-0.854726049305379,-0.390023730527593,"b","b"
"150",0.538444118395076,-1.07547792543038,0.484593844169206,-1.05001051305479,"a","b"
"151",0.760994661969847,1.43278955660412,0.908244504314053,1.58630154914927,"a","b"
"152",-0.741076437277872,-0.148547561988432,-0.0142655988060921,-1.2982077194635,"c","b"
"153",-0.837439141289756,-1.06891028955645,-0.145757854624715,0.96716498263564,"a","d"
"154",-0.926872252950875,0.17958807676806,-0.491823680858705,-0.983078847585719,"a","c"
"155",1.18528675730049,0.737280911206764,0.0701145993722408,1.09910767453189,"a","b"
"156",-0.720101856287598,-0.630030271855539,-0.392414162182007,-0.789830653825273,"a","d"
"157",-0.665552868868292,-1.19313053077304,-1.61076448950546,-1.42963627337511,"a","d"
"158",-1.73763734847511,-1.57046051412801,-1.17568918976629,-0.0589244721742993,"a","b"
"159",-0.871960553839589,1.42747265575443,0.673259303046833,0.748486331979432,"a","d"
"160",0.323019228287231,0.552487041313223,0.0992903680939064,-0.21347230635164,"b","c"
"161",1.17534331108017,-0.299284460939786,-0.517401376373807,-0.149484800497714,"a","b"
"162",0.109893754809065,0.865876104432633,0.48297291985444,0.0582858429963765,"b","b"
"163",0.147875884403898,-1.25715807759944,-0.151763572260154,-0.303906144838539,"a","b"
"164",0.101716345345958,-0.285661206679414,-0.418351117581141,0.44304288142854,"a","d"
"165",0.252658879738657,0.378864498618605,1.98554869416863,1.10146884376674,"a","c"
"166",-0.166270391904454,0.717956166913589,-1.01033630624669,0.867869902929737,"b","b"
"167",0.648630884927797,2.36232746605597,0.999786774390119,-0.202750544671644,"b","b"
"168",0.116221912684386,0.879905147452972,0.309309812244708,-0.792190377683885,"a","b"
"169",-0.13710403864404,0.812210461189784,-0.625709197112606,-0.206090053918558,"a","a"
"170",0.580108156970713,0.51066735133193,-0.798414520841451,-0.0942397299694656,"a","d"
"171",-1.69728915506277,-0.860342640422891,0.908981443040394,-0.0927692010696005,"a","d"
"172",0.729236886556536,-0.984561640585639,0.0656359478029772,-0.66564487034462,"a","b"
"173",-0.673612947594814,-0.247067828676783,-1.83546875825258,0.181834342859266,"a","d"
"174",-0.733905272100402,-0.378297986449182,-0.269999099633942,0.520342488459624,"b","b"
"175",0.829326596353081,0.838848413854158,1.44078387807368,-0.0999822769878734,"a","b"
"176",0.12837052721495,-0.79987562350837,-1.20478966437997,-1.11983034932555,"a","d"
"177",0.50280143014081,0.435866160757541,0.832784134320422,1.19064498929676,"b","a"
"178",-0.0677906541577747,0.176044527275705,-2.2762351638132,-1.09287445673286,"b","b"
"179",-1.34674130844792,0.207543835226038,-0.897041952642578,-0.724218469430452,"a","b"
"180",-0.867381718248677,-1.58056433050212,-1.29217372801523,0.654512931464683,"a","c"
"181",0.516398154979483,0.252975197037444,-0.608462201348873,0.265543596330197,"a","b"
"182",-0.573441229995164,1.58214498959266,-0.420070251327605,-0.602629067360837,"a","d"
"183",-0.436945492097845,-0.258709114953028,-0.416930592247708,-0.940595143145258,"a","c"
"184",0.0560339207316862,1.24160682041468,0.879566502532795,-0.345197087026152,"a","d"
"185",-0.693349181460099,-3.27131372851249,-1.16972417827327,-1.2427095803688,"a","b"
"186",0.489936846392877,0.237103583363682,0.0133098212320962,0.0797341270362101,"a","d"
"187",0.407942197560893,-0.716561609955595,1.19151577441182,0.277686425825406,"b","c"
"188",0.408311009520948,0.654450918089439,-0.153961401711029,-0.544223388697344,"b","c"
"189",1.13843978434954,-0.197781328847622,-0.354830562006913,1.29183110463414,"a","b"
"190",1.11878215468822,-0.450435911012879,-1.16803888748457,-0.195610097217237,"a","a"
"191",-0.525990498574981,0.426107447278564,0.348527069946552,-0.364891435447019,"a","d"
"192",1.24687671024891,0.220736630833089,0.452986397088795,-0.442266212618784,"b","b"
"193",-1.21160743163955,-0.83385925621571,-0.409734953493057,-0.1147365997264,"a","b"
"194",-0.3322483579437,-0.183615820826988,-0.345906368240925,0.761665591428979,"a","b"
"195",-0.537861348900103,-0.976277531066551,0.170871397252814,0.178991114521356,"b","a"
"196",-1.10319654668182,-0.895252597165404,-3.30854732461439,-2.79562637046519,"b","c"
"197",-1.29323395429446,-0.560249974241851,-2.4372419200205,-0.609601342712357,"a","b"
"198",1.575378927588,1.05449358678731,1.22000242013857,-0.354568660337312,"a","b"
"199",-0.611668464396529,-0.83246203265649,0.860409055644097,-0.00791644022183857,"b","b"
"200",-0.310411841335473,-1.04759677236238,-0.743594901042649,-0.688810099232215,"c","b"
"201",0.360455151264013,-1.68277428654424,-0.632034725919874,0.399336508322739,"a","b"
"202",-1.13542625965755,-1.49723355860921,-0.985019716303472,-1.21885423612493,"c","b"
"203",-0.440386059453917,-0.134251690154319,1.73155528529565,2.60121900641544,"b","c"
"204",0.0343787537939906,0.423402245200944,-1.76925455385382,-1.26175292407909,"b","a"
"205",0.292966336603307,-0.25388181068704,-1.67168275060095,-0.313976966033319,"a","b"
"206",-0.710251332405602,-0.469982447407501,0.750394585659642,0.321825571584583,"b","d"
"207",-0.929187313130985,0.0558696489267325,1.1587541562407,0.584290625639004,"b","c"
"208",0.705153719358274,1.13740283979658,0.208639364591506,-0.655197472162881,"b","b"
"209",0.307840864221219,-0.0929826805696357,1.30800285024359,1.62911927199914,"a","d"
"210",-0.131418197566444,1.10070753612622,1.97351607555919,0.459695954046709,"a","b"
"211",0.0382192489011419,-0.961122188570048,-0.448129564420048,-0.685296404893456,"a","d"
"212",-0.398867760613472,-0.735704384261047,-0.819271284115227,0.121902827717371,"a","d"
"213",-0.0693609174343922,0.229368018784089,1.10464560658059,1.19123004191045,"b","d"
"214",-0.741681525386122,-0.128029436373384,0.924640083745035,1.39040978367763,"b","c"
"215",-1.34129471684164,-0.90742014115947,-1.04646482483295,-0.922756152163117,"b","b"
"216",1.44368317211157,0.94566905806674,-0.109285161122372,-0.905410109630273,"a","d"
"217",0.790542791312337,-0.263364652218479,1.07492930674374,0.753446132236459,"a","d"
"218",-0.523712040726399,-0.282302651366907,-0.845457331041919,-1.17686894785596,"b","c"
"219",0.260413798767587,0.835618190482819,0.880654671291554,0.940281577986234,"a","a"
"220",0.0582775007553831,0.436454189556078,-0.553450944934388,0.617834350198442,"b","c"
"221",-1.13846734235317,0.402497319071297,-0.573560082185851,0.900515679110864,"b","b"
"222",0.0514852914859082,0.116240968460964,-0.576008027557595,-0.688472437307195,"a","c"
"223",-0.679221860244761,0.18385296037387,-0.173649741311635,-0.561065989778439,"b","d"
"224",0.550585289376401,0.765131485432131,0.453004683922681,-0.701288448747253,"b","d"
"225",0.674200901372111,0.728170538075613,0.930048433217844,0.215176074379485,"a","b"
"226",0.298220111608677,-0.404121698903879,-0.151462925068835,0.498171110860247,"b","d"
"227",-0.403059879579106,-0.935040743367279,0.572899954119417,0.783764997878191,"b","b"
"228",-0.690183431477565,-0.623860391877295,-1.32186996259097,1.30310490043645,"a","b"
"229",1.37249030710651,1.83569584234237,0.735476851036409,0.824016796599732,"a","d"
"230",0.687165687943567,1.27671907477236,0.19848038769513,-0.479917100410422,"a","b"
"231",-1.38835832303905,-0.357345999899104,-0.513786116949685,-0.742754000993714,"b","a"
"232",0.758804579843875,-0.352738691570001,-0.136567802530781,-0.275809352365566,"b","d"
"233",2.75639701673831,2.10497634177545,0.365260501849088,0.913361991754624,"a","d"
"234",-1.02639003229728,-0.500044030216349,0.61950190895947,-0.0844272824247787,"b","b"
"235",0.632509655002745,1.92023435852598,1.67403629499136,1.07070478152749,"a","b"
"236",0.290766264792375,1.3474847509079,-0.615937157380821,-0.722897050920993,"b","d"
"237",0.319362251421966,0.707700602926776,-0.196385816837827,-0.527931886430627,"a","b"
"238",-0.487892328474385,-1.02681301511033,-1.52586949322293,-0.849686214446885,"a","b"
"239",-0.273455150916432,0.30174639174929,0.791172378279389,2.28244743395883,"b","d"
"240",-0.313978982287195,-1.07103891623784,-0.587411765677002,-0.272986685448029,"a","a"
"241",-0.509647547290334,-0.417930651214033,-1.56788271173184,-0.152230387438157,"a","d"
"242",-1.05530220025446,-0.938949891793703,-0.0907943807610113,0.236705895373947,"b","a"
"243",-0.527257838098217,-1.47050276991386,-1.88918632831903,-1.17207832713458,"a","b"
"244",-0.283253203186538,-0.555485129583298,-0.194135089025045,-2.68165788274947,"b","a"
"245",-0.187581708754618,-1.49889079154049,-1.62650323845582,-0.63327098156909,"a","a"
"246",1.21136556918864,0.863078121186737,0.847677699033794,0.973020750549274,"a","b"
"247",-0.272491988632257,0.802668209602895,-0.00788600597636174,-0.662511573679961,"b","b"
"248",-0.161927970508897,-0.181414914750188,-0.597710571701295,-0.482922012612388,"a","d"
"249",2.34026397629805,1.08662505343898,0.780525022914692,0.916623758238464,"b","b"
"250",0.703559263280243,0.730116298006613,0.872628590520038,0.0225596439124394,"a","c"
"251",1.21849759623757,-0.85752413599569,0.143424820719654,0.495493724078697,"b","c"
"252",-0.302200418394834,0.0196397074316568,0.872026007289412,-0.75341875750067,"a","d"
"253",-0.601919577419587,-1.42536139369521,0.148921324768052,-0.77843478039764,"b","d"
"254",-0.509569582844878,-1.40399551270729,-0.258573020998541,-2.14852743136449,"b","d"
"255",-0.299021823449641,-0.0292178874493278,0.200232170724864,-0.119127310076817,"b","b"
"256",-0.584874949679505,0.370353238233627,1.08296447902306,0.562040969886785,"a","c"
"257",-0.286191992588686,-1.07032451554871,-1.44241596463236,0.763881107080243,"a","d"
"258",-1.37217008133513,-0.540179855646075,1.99917457532668,0.995628662853841,"a","d"
"259",0.728854213711909,-0.223297787548785,0.33132730599817,0.340306915443845,"a","c"
"260",-1.45916476353765,0.643181263547447,-0.207670808734784,1.43579034537522,"a","b"
"261",0.243077513284415,-0.314090351656457,0.0213475215141477,-1.06630279834383,"a","c"
"262",1.96920251153504,1.25516788837405,1.54281495723111,1.8958654399541,"a","d"
"263",-0.940931408063956,0.203246746205904,0.437776982473524,0.506373210863118,"b","b"
"264",-0.0436587355603282,0.544514205979183,1.517262135443,1.50299182964067,"a","b"
"265",0.346298500619441,1.19856864763338,1.4290631338725,0.291550927189971,"a","d"
"266",0.186826086240414,-0.0723593959131108,-0.712915756354919,-1.29577532327047,"a","d"
"267",1.20261995673396,0.592039071193596,1.21604547857209,2.16468360292727,"a","b"
"268",0.103667484379786,-0.0576998622341341,-0.742025299694885,0.159238278057084,"a","c"
"269",0.376378170298239,0.0418790652596732,0.0172505291150556,0.586959984813073,"a","c"
"270",-0.583324622518743,-0.988427686032829,-1.2437816037872,-0.659397024661969,"a","c"
"271",0.286432241754834,-1.42360358061161,1.04668759988323,2.40100152683783,"b","b"
"272",0.715159569446557,0.953646627745342,-0.453887102729995,-0.263002465767274,"a","b"
"273",-0.617201845064566,-2.89758528757029,-2.6025363069712,-1.21729638202598,"b","b"
"274",-0.793931363483476,-2.40056249718775,-0.120609443007219,1.21336602783236,"b","b"
"275",0.386210833124515,0.518026140883083,0.025405831846445,1.60735796692116,"a","d"
"276",0.115578813032865,-0.256623258935833,0.496991054952791,0.101500130639002,"a","b"
"277",1.24374743135697,0.561168058518547,1.0013890893458,0.226133895083416,"b","d"
"278",0.605289719036807,0.145452018025391,1.62745510562486,1.86468758908215,"b","d"
"279",-0.829444897748132,-0.910408639145329,-0.079196734281933,-0.944869257988024,"b","d"
"280",-0.150314453290216,0.424225183040355,0.261613605099816,1.279066632882,"a","b"
"281",0.953632302814897,0.713975524322682,0.419077186976842,-1.0870395546395,"c","b"
"282",1.84852164845677,0.667609469140084,0.425730202286124,0.172967196130845,"b","d"
"283",0.638649315059197,-0.282378408368502,-0.320670892910738,0.684769883528535,"a","d"
"284",-1.14688300317049,0.166331155151424,0.351877609328882,0.37908516173965,"a","d"
"285",0.0017954194880981,0.387768959169221,-0.337294541448507,-0.0692856496301845,"b","a"
"286",0.607101137209707,-0.611801993228008,-0.81650453851933,-3.27776516851312,"b","b"
"287",0.435057948951521,0.910266103189871,2.13312489172502,1.20503177075534,"a","b"
"288",-0.837843975778935,-2.10174730379801,-1.35734529601785,-0.200006135634442,"a","b"
"289",-1.60762596894163,-1.05293341893953,0.206374856836933,1.07803133102212,"a","b"
"290",1.34731150504753,1.24781191829439,1.65398507683982,0.430186159319428,"a","d"
"291",0.296811870997515,0.192330669245786,0.964685567717496,1.70905459454595,"b","b"
"292",0.484803632883935,-0.227928030346237,0.253708032427493,-0.786918747194507,"a","b"
"293",-0.233876920743277,-0.17730800406068,0.967773211731434,-1.29739058831367,"a","d"
"294",0.157497144133635,-0.620009091428348,-0.980163945177803,-0.255485360105647,"b","d"
"295",-0.259390974590677,-0.286093743754252,0.863001117349312,-0.906330430914041,"a","a"
"296",-1.47834874094846,-1.64356410571755,-0.0470471952881845,-1.61674617098901,"a","d"
"297",1.19409112182043,-1.54544313548832,0.118120547701564,-0.00899637936055259,"b","c"
"298",-0.532517007670527,0.717619537250141,-0.237053371540856,1.43865563749665,"a","b"
"299",-1.36702025307656,0.700370224255207,0.916430064654124,2.03915673857149,"a","d"
"300",-1.36182270082362,-0.626299121330201,0.49112070978689,0.526253393952134,"b","b"
"301",2.61234514738499,1.6868405818067,0.362452003823724,-0.0450198182877302,"a","b"
"302",1.58429268434065,0.818100488084653,0.188370413287687,-0.444258880912249,"a","b"
"303",0.242814310980709,0.3776953796857,-0.204150926288562,2.20700936663576,"c","b"
"304",-2.06183556760658,-2.73520247566456,-1.17315301388698,0.149017506739834,"b","b"
"305",-0.78948036105242,-1.12938294738346,-2.04975272528213,-2.00290237124103,"b","b"
"306",-1.15988844705708,0.384335783122948,-1.0435024840747,-0.629333507330739,"a","b"
"307",0.542927512575699,-0.333525083909655,-0.283739545095554,-0.358190321465384,"b","d"
"308",-0.398197795785176,1.14214760241585,0.318871353897881,0.802584695981418,"b","a"
"309",-0.557799988761874,-0.326059391450819,-1.33448570915347,-2.21846421362438,"a","b"
"310",-0.306438014001349,-1.15567177728552,0.455383824437906,-0.286209439245583,"a","b"
"311",0.910551255846941,2.20309838652984,2.06891789745437,-1.07753772106689,"a","d"
"312",0.756988084592323,-0.347448229169922,-0.36501999382091,-0.249214576656703,"b","b"
"313",-0.0485388824262544,0.790429169602838,0.603394605949411,0.707233674055706,"a","b"
"314",-0.0398315338898139,0.817661525927369,0.679848963708032,-0.147049796519875,"b","d"
"315",-0.783437296462916,-0.96125714667374,-0.913363585339248,-0.618063073192269,"b","b"
"316",-0.415009924423351,-0.331276631118421,0.268655232550521,1.56270813068475,"b","b"
"317",0.538041283767474,0.544913380141423,-1.10408017509482,-0.132631557613423,"b","d"
"318",-0.868773109876741,-0.712071156186043,-0.322575460224078,0.0919877439130234,"a","d"
"319",-0.230807168238839,-0.329591976168297,0.965732059692075,0.378191354665287,"b","a"
"320",-0.0268550863288949,0.157777543847028,-0.493949770849511,-0.47016284319661,"a","b"
"321",-0.499602822851359,0.115652963289665,-0.615679125474034,-0.0617481765439074,"a","b"
"322",0.5652060734715,1.02592158428428,0.871909543920131,0.0924054087467363,"a","d"
